fecha,ubicacion,temp_min,temp_max,lluvia,evaporacion,horas_sol,dir_rafaga_viento,vel_rafaga_viento,dir_viento_9am,dir_viento_3pm,vel_viento_9am,vel_viento_3pm,humedad_9am,humedad_3pm,presion_9am,presion_3pm,nubes_9am,nubes_3pm,temp_9am,temp_3pm,llovio_hoy
2012-02-09,SalmonGums,9.3,29.5,0.0,,,SE,42.0,E,ESE,22.0,17.0,57.2,26.7,,,,,19.1,27.4,No
2012-02-10,SalmonGums,14.2,30.2,0.0,,,E,37.0,NNE,ENE,22.0,14.0,53.4,27.9,,,,,18.7,28.7,No
2012-02-11,SalmonGums,15.8,35.1,0.0,,,NNE,57.0,NNE,NNE,20.0,25.0,41.2,16.0,,,,,23.8,34.4,No
2012-02-12,SalmonGums,21.3,33.5,0.0,,,SSW,47.0,W,SW,15.0,20.0,44.1,25.3,,,,,25.3,32.1,No
2012-02-13,SalmonGums,17.8,28.2,0.0,,,SSW,41.0,SSW,S,20.0,18.0,54.8,36.9,,,,,23.4,26.2,No
2012-02-14,SalmonGums,9.4,31.6,0.0,,,SE,41.0,E,SSE,8.0,14.0,61.6,23.7,,,,,21.1,29.3,No
2012-02-15,SalmonGums,13.2,35.0,0.0,,,E,42.0,ENE,W,13.0,17.0,41.2,16.9,,,,,24.5,34.8,No
2012-02-16,SalmonGums,21.0,31.5,0.0,,,E,55.0,NNE,ENE,26.0,34.0,29.4,34.9,,,,,29.4,31.0,No
2012-02-17,SalmonGums,13.5,35.8,0.6,,,SSW,47.0,SSW,SSW,7.0,32.0,44.9,30.9,,,,,26.3,32.2,No
2012-02-18,SalmonGums,16.8,25.0,0.0,,,SSE,41.0,SE,SE,23.0,28.0,71.4,63.1,,,,,21.4,22.7,No
2012-02-19,SalmonGums,15.3,29.0,0.0,,,SE,43.0,ESE,SE,22.0,20.0,56.9,31.4,,,,,21.6,27.7,No
2012-02-20,SalmonGums,9.0,31.2,0.0,,,SE,36.0,ENE,ENE,18.0,16.0,54.8,20.9,,,,,21.4,30.0,No
2012-02-21,SalmonGums,14.6,34.7,0.0,,,NE,36.0,NE,SSE,25.0,16.0,52.9,21.7,,,,,22.3,33.5,No
2012-02-22,SalmonGums,14.7,38.9,0.0,,,NNW,38.0,N,ESE,20.0,14.0,21.8,15.5,,,,,30.7,37.7,No
2012-02-23,SalmonGums,23.7,41.1,0.0,,,N,48.0,N,N,30.0,14.0,14.2,8.0,,,,,31.8,38.8,No
2012-02-24,SalmonGums,18.7,30.5,0.0,,,SSE,45.0,SW,S,25.0,22.0,59.0,30.0,,,,,22.9,28.3,No
2012-02-25,SalmonGums,10.1,30.2,0.0,,,WNW,45.0,E,NW,12.0,11.0,56.9,31.0,,,,,20.6,29.4,No
2012-02-26,SalmonGums,15.3,27.5,0.0,,,SSE,44.0,WSW,S,11.0,18.0,54.1,23.6,,,,,19.5,26.2,No
2012-02-27,SalmonGums,8.8,27.9,0.0,,,SSE,49.0,SE,SSE,7.0,16.0,55.5,30.8,,,,,18.4,25.9,No
2012-02-28,SalmonGums,13.0,26.2,0.0,,,SSE,45.0,E,ESE,26.0,27.0,60.1,42.2,,,,,19.7,24.7,No
2012-02-29,SalmonGums,13.3,23.1,0.0,,,SE,49.0,ESE,SE,24.0,30.0,69.9,47.1,,,,,16.6,21.3,No
2012-03-01,SalmonGums,12.0,25.2,0.0,,,SE,44.0,SE,SE,26.0,25.0,52.3,27.9,,,,,17.5,23.4,No
2012-03-02,SalmonGums,3.2,24.5,0.0,,,ESE,39.0,E,E,17.0,13.0,49.9,29.2,,,,,18.6,23.5,No
2012-03-03,SalmonGums,4.5,25.1,0.0,,,SE,34.0,NE,NE,15.0,11.0,54.1,22.7,,,,,18.7,23.5,No
2012-03-04,SalmonGums,8.0,30.8,0.0,,,NNE,39.0,N,NNW,19.0,6.0,40.1,14.3,,,,,23.3,30.2,No
2012-03-05,SalmonGums,16.2,34.3,0.0,,,ENE,41.0,N,ENE,25.0,23.0,30.8,13.3,,,,,26.7,34.1,No
2012-03-06,SalmonGums,15.4,34.0,0.0,,,NNE,42.0,NE,NNE,24.0,23.0,42.6,11.6,,,,,21.7,32.0,No
2012-03-07,SalmonGums,17.8,38.3,0.0,,,S,51.0,N,NW,22.0,18.0,32.2,8.5,,,,,26.2,36.9,No
2012-03-08,SalmonGums,17.3,27.2,0.0,,,S,44.0,S,SSE,20.0,23.0,78.1,45.6,,,,,18.4,25.2,No
2012-03-09,SalmonGums,7.7,31.3,0.0,,,NE,40.0,ESE,NE,23.0,13.0,57.3,23.4,,,,,19.0,31.1,No
2012-03-10,SalmonGums,15.7,37.9,0.0,,,NNW,35.0,N,NW,17.0,14.0,38.7,17.9,,,,,25.9,36.7,No
2012-03-11,SalmonGums,18.7,37.8,0.0,,,N,30.0,NE,ENE,10.0,13.0,51.3,13.0,,,,,26.3,36.9,No
2012-03-12,SalmonGums,18.3,38.7,0.0,,,N,48.0,N,NNW,27.0,23.0,15.0,7.3,,,,,31.2,36.5,No
2012-03-13,SalmonGums,18.2,,0.8,,,,,ENE,,11.0,,88.1,,,,,,18.1,,No
2012-03-14,SalmonGums,,,,,,,,,S,,18.0,,33.8,,,,,,23.1,
2012-03-15,SalmonGums,6.4,24.3,,,,,,SSE,S,19.0,18.0,43.0,30.7,,,,,19.4,22.2,
2012-03-16,SalmonGums,2.7,26.7,0.0,,,SE,36.0,ENE,SE,15.0,15.0,51.1,23.2,,,,,18.0,25.6,No
2012-03-17,SalmonGums,11.4,28.5,0.0,,,ENE,39.0,NE,ENE,27.0,25.0,51.7,15.0,,,,,18.7,29.1,No
2012-03-18,SalmonGums,15.9,24.9,0.0,,,NE,41.0,NNE,ENE,20.0,14.0,48.8,67.9,,,,,22.1,19.7,No
2012-03-19,SalmonGums,15.5,19.9,52.4,,,S,47.0,SSE,S,18.0,26.0,93.1,88.0,,,,,17.3,18.2,Yes
2012-03-20,SalmonGums,14.1,19.8,4.8,,,SSW,43.0,SSW,S,17.0,27.0,81.0,66.8,,,,,16.6,17.1,Yes
2012-03-21,SalmonGums,12.1,18.2,0.2,,,SE,29.0,SSE,SE,9.0,15.0,79.9,59.7,,,,,14.4,17.0,No
2012-03-22,SalmonGums,13.0,19.0,0.0,,,SSE,29.0,SE,SSE,7.0,20.0,78.7,57.2,,,,,14.2,17.9,No
2012-03-23,SalmonGums,12.6,21.5,0.0,,,SE,38.0,ESE,SSE,11.0,18.0,59.3,47.8,,,,,15.7,21.4,No
2012-03-24,SalmonGums,5.8,22.3,0.0,,,E,32.0,ENE,E,19.0,17.0,68.5,53.9,,,,,15.7,19.9,No
2012-03-25,SalmonGums,13.4,26.6,0.0,,,NE,28.0,NE,ENE,17.0,6.0,72.4,37.2,,,,,16.7,27.4,No
2012-03-26,SalmonGums,13.9,27.3,1.6,,,WNW,32.0,N,N,12.0,7.0,85.3,44.5,,,,,17.9,25.8,Yes
2012-03-27,SalmonGums,13.2,30.3,0.0,,,S,38.0,WNW,S,12.0,23.0,64.8,52.1,,,,,23.2,26.7,No
2012-03-28,SalmonGums,12.9,23.4,0.6,,,SSE,29.0,SE,SE,15.0,9.0,86.1,55.9,,,,,16.6,22.4,No
2012-03-29,SalmonGums,11.4,31.1,0.0,,,NNE,31.0,NE,NNE,16.0,20.0,79.6,29.0,,,,,17.8,30.3,No
2012-03-30,SalmonGums,15.4,21.5,1.0,,,WSW,43.0,SW,SW,24.0,20.0,53.4,33.8,,,,,17.0,20.7,No
2012-03-31,SalmonGums,5.4,25.5,0.0,,,NNW,28.0,N,N,15.0,12.0,59.3,26.5,,,,,17.1,23.8,No
2012-04-01,SalmonGums,7.9,29.4,0.0,,,WNW,46.0,WNW,WNW,9.0,21.0,51.8,21.3,,,,,18.0,30.1,No
2012-04-02,SalmonGums,15.3,27.8,0.0,,,WNW,46.0,WNW,W,28.0,25.0,55.6,37.4,,,,,21.8,26.8,No
2012-04-03,SalmonGums,16.0,28.5,0.0,,,WNW,46.0,WNW,WNW,21.0,21.0,67.3,35.3,,,,,21.2,27.8,No
2012-04-04,SalmonGums,13.0,28.8,0.0,,,NW,41.0,W,NW,20.0,22.0,60.9,28.0,,,,,21.4,29.2,No
2012-04-05,SalmonGums,13.5,21.4,0.2,,,SSW,55.0,WSW,WSW,9.0,16.0,87.5,51.1,,,,,16.4,19.8,No
2012-04-06,SalmonGums,5.1,21.7,0.0,,,SE,30.0,SE,ESE,19.0,13.0,46.6,33.2,,,,,16.3,19.5,No
2012-04-07,SalmonGums,2.4,24.2,0.0,,,NNE,32.0,NNE,SSW,21.0,4.0,51.4,28.8,,,,,15.9,24.3,No
2012-04-08,SalmonGums,7.5,27.9,0.0,,,E,30.0,NE,E,9.0,10.0,54.0,27.4,,,,,16.7,26.5,No
2012-04-09,SalmonGums,11.9,28.5,0.0,,,NNE,36.0,NE,NNE,26.0,15.0,48.0,21.5,,,,,18.6,28.3,No
2012-04-10,SalmonGums,13.1,27.0,0.0,,,N,40.0,N,NNE,26.0,19.0,54.4,17.9,,,,,19.5,27.4,No
2012-04-11,SalmonGums,7.1,28.7,0.0,,,N,35.0,NNE,N,20.0,18.0,42.3,16.9,,,,,20.4,27.9,No
2012-04-12,SalmonGums,5.5,30.0,0.0,,,N,26.0,N,E,15.0,6.0,20.8,12.1,,,,,22.1,28.5,No
2012-04-13,SalmonGums,8.0,31.4,0.0,,,S,50.0,NW,N,18.0,17.0,17.7,8.5,,,,,23.2,30.9,No
2012-04-14,SalmonGums,8.3,25.4,0.0,,,SSE,30.0,SE,SE,9.0,4.0,65.1,36.8,,,,,18.5,24.5,No
2012-04-15,SalmonGums,6.3,29.0,0.0,,,ENE,32.0,NE,NNE,13.0,9.0,60.3,26.2,,,,,19.6,28.3,No
2012-04-16,SalmonGums,12.0,33.8,0.0,,,SSW,41.0,N,WNW,19.0,20.0,21.6,9.9,,,,,23.4,32.0,No
2012-04-17,SalmonGums,13.1,30.8,0.0,,,NNW,27.0,N,S,11.0,8.0,71.0,21.3,,,,,18.8,31.3,No
2012-04-18,SalmonGums,10.7,26.7,0.0,,,NW,43.0,SW,WNW,18.0,21.0,57.6,26.5,,,,,20.2,26.9,No
2012-04-19,SalmonGums,14.2,22.9,0.4,,,S,26.0,SSE,SSW,7.0,7.0,87.7,46.9,,,,,15.5,20.4,No
2012-04-20,SalmonGums,10.0,24.8,0.0,,,SSW,35.0,NNW,W,6.0,13.0,67.0,30.1,,,,,18.7,22.3,No
2012-04-21,SalmonGums,8.2,18.3,0.0,,,SW,36.0,W,SW,19.0,16.0,68.5,57.0,,,,,15.1,17.9,No
2012-04-22,SalmonGums,6.5,19.0,0.0,,,SSE,37.0,SW,SSW,13.0,23.0,88.9,50.5,,,,,14.6,17.9,No
2012-04-23,SalmonGums,1.7,18.4,0.6,,,SE,27.0,SSW,SSE,5.0,19.0,71.1,50.4,,,,,14.9,16.9,No
2012-04-24,SalmonGums,0.9,22.0,0.0,,,NE,29.0,ENE,ENE,15.0,14.0,69.3,37.2,,,,,14.1,20.4,No
2012-04-25,SalmonGums,6.5,22.6,0.0,,,N,35.0,NNE,NE,18.0,9.0,63.2,31.8,,,,,14.6,22.7,No
2012-04-26,SalmonGums,3.4,27.2,0.0,,,NNW,25.0,NNW,SSE,12.0,6.0,36.4,20.9,,,,,19.2,25.0,No
2012-04-27,SalmonGums,7.8,28.1,0.0,,,NNW,31.0,N,E,15.0,10.0,29.3,19.9,,,,,22.3,27.0,No
2012-04-28,SalmonGums,15.5,24.7,0.0,,,N,29.0,NNE,NE,12.0,18.0,33.7,24.6,,,,,21.4,24.5,No
2012-04-29,SalmonGums,18.0,28.0,0.0,,,NNW,39.0,N,NNW,12.0,23.0,35.4,26.4,,,,,21.6,27.3,No
2012-04-30,SalmonGums,15.7,20.9,2.0,,,SSW,56.0,SW,SSW,13.0,24.0,90.5,68.4,,,,,17.0,17.1,Yes
2012-05-01,SalmonGums,3.8,19.6,0.4,,,S,26.0,ESE,SE,6.0,15.0,88.6,46.6,,,,,13.3,17.4,No
2012-05-02,SalmonGums,0.9,21.5,0.0,,,ENE,36.0,NE,NNE,20.0,16.0,73.7,32.0,,,,,13.6,21.1,No
2012-05-03,SalmonGums,9.1,22.1,0.0,,,N,47.0,NNE,NNE,27.0,13.0,51.8,46.0,,,,,16.8,18.7,No
2012-05-04,SalmonGums,15.3,17.0,0.0,,,NNW,37.0,NNW,NE,18.0,7.0,43.8,89.9,,,,,17.9,14.8,No
2012-05-05,SalmonGums,13.9,22.4,7.2,,,N,34.0,NW,N,6.0,13.0,71.8,49.7,,,,,15.5,20.9,Yes
2012-05-06,SalmonGums,14.4,22.0,2.6,,,W,32.0,WNW,W,15.0,16.0,85.3,51.4,,,,,16.0,20.4,Yes
2012-05-07,SalmonGums,7.5,22.4,0.0,,,NW,50.0,NNW,NW,16.0,30.0,77.4,39.9,,,,,15.3,20.7,No
2012-05-08,SalmonGums,11.2,18.4,2.2,,,WNW,52.0,W,W,20.0,18.0,72.6,47.3,,,,,14.9,17.3,Yes
2012-05-09,SalmonGums,5.6,19.9,0.2,,,WNW,34.0,NW,W,11.0,12.0,75.1,35.2,,,,,11.9,18.8,No
2012-05-10,SalmonGums,6.6,20.0,0.0,,,SSW,38.0,W,S,12.0,19.0,79.8,73.2,,,,,14.6,16.0,No
2012-05-11,SalmonGums,4.0,20.1,0.0,,,NE,22.0,E,ESE,5.0,10.0,92.2,41.2,,,,,14.1,18.9,No
2012-05-12,SalmonGums,2.6,19.8,0.2,,,NE,32.0,NE,NE,14.0,14.0,93.9,50.0,,,,,12.5,18.7,No
2012-05-13,SalmonGums,9.8,25.0,0.0,,,NE,51.0,NE,NNE,20.0,26.0,67.0,31.8,,,,,14.7,24.8,No
2012-05-14,SalmonGums,11.1,25.2,0.0,,,NNE,44.0,N,W,16.0,12.0,44.9,41.4,,,,,18.5,24.0,No
2012-05-15,SalmonGums,6.1,22.6,0.0,,,W,28.0,W,W,11.0,12.0,66.3,38.8,,,,,15.2,20.7,No
2012-05-16,SalmonGums,5.1,21.5,0.0,,,S,15.0,NW,S,6.0,8.0,93.6,39.8,,,,,12.5,19.6,No
2012-05-17,SalmonGums,1.0,21.7,0.0,,,WNW,26.0,NW,WSW,11.0,13.0,72.3,32.5,,,,,13.7,20.8,No
2012-05-18,SalmonGums,3.5,20.6,0.0,,,SE,28.0,NNW,S,2.0,5.0,74.8,43.3,,,,,15.9,20.1,No
2012-05-19,SalmonGums,2.7,22.0,0.0,,,NE,30.0,NE,NE,14.0,11.0,90.0,34.4,,,,,14.0,19.4,No
2012-05-20,SalmonGums,1.7,23.7,0.0,,,NNW,32.0,N,WNW,16.0,15.0,61.5,24.5,,,,,15.7,22.1,No
2012-05-21,SalmonGums,1.6,22.5,0.0,,,WSW,22.0,NW,W,6.0,13.0,70.1,30.1,,,,,15.1,22.5,No
2012-05-22,SalmonGums,5.6,20.1,0.0,,,SW,34.0,WNW,WSW,7.0,18.0,95.4,46.8,,,,,12.2,18.2,No
2012-05-23,SalmonGums,7.5,18.0,0.2,,,SSE,44.0,SSE,SSW,19.0,19.0,59.1,42.1,,,,,13.4,15.2,No
2012-05-24,SalmonGums,2.6,16.3,0.0,,,SW,18.0,W,SSW,6.0,9.0,66.2,51.6,,,,,12.5,14.9,No
2012-05-25,SalmonGums,-1.4,19.2,0.0,,,W,28.0,NW,WSW,10.0,9.0,85.8,28.1,,,,,11.2,18.6,No
2012-05-26,SalmonGums,1.2,20.6,0.0,,,S,26.0,WSW,S,6.0,10.0,64.5,55.1,,,,,15.1,18.8,No
2012-05-27,SalmonGums,9.2,16.7,0.2,,,E,19.0,NE,E,5.0,9.0,94.1,61.9,,,,,12.6,16.2,No
2012-05-28,SalmonGums,-1.3,19.1,0.2,,,NNE,32.0,ENE,NE,6.0,6.0,77.7,42.3,,,,,14.0,17.9,No
2012-05-29,SalmonGums,-1.2,20.1,0.0,,,N,33.0,NE,NNE,12.0,13.0,68.5,31.0,,,,,13.0,20.3,No
2012-05-30,SalmonGums,4.6,22.1,0.0,,,,,N,N,18.0,14.0,40.6,17.5,,,,,13.1,20.4,No
2012-05-31,SalmonGums,10.1,24.5,0.0,,,NW,36.0,NNW,NNW,18.0,7.0,30.5,15.2,,,,,15.5,23.6,No
2012-06-01,SalmonGums,8.6,23.5,0.0,,,NE,22.0,NNE,NE,9.0,13.0,29.2,13.6,,,,,14.8,23.0,No
2012-06-02,SalmonGums,4.2,23.2,0.0,,,E,35.0,E,E,14.0,20.0,39.3,18.3,,,,,11.7,21.2,No
2012-06-03,SalmonGums,4.3,19.4,0.0,,,E,24.0,NE,ENE,11.0,15.0,92.7,37.1,,,,,11.2,19.2,No
2012-06-04,SalmonGums,1.6,19.4,0.2,,,NNE,30.0,NE,ENE,11.0,16.0,90.8,41.7,,,,,12.3,18.6,No
2012-06-05,SalmonGums,1.8,19.8,0.0,,,NE,30.0,NE,NE,11.0,13.0,84.1,42.8,,,,,11.3,17.6,No
2012-06-06,SalmonGums,3.3,19.0,0.0,,,NE,44.0,ENE,NE,18.0,19.0,88.0,42.0,,,,,10.6,18.1,No
2012-06-07,SalmonGums,9.2,12.5,3.8,,,NNE,30.0,NE,NE,19.0,11.0,79.5,87.1,,,,,9.9,10.9,Yes
2012-06-08,SalmonGums,8.0,14.2,7.0,,,NW,20.0,NW,NW,7.0,7.0,92.4,79.0,,,,,12.2,14.4,Yes
2012-06-09,SalmonGums,5.6,18.8,0.2,,,NW,15.0,WNW,ESE,8.0,6.0,95.8,54.0,,,,,11.5,17.6,No
2012-06-10,SalmonGums,8.4,16.7,0.0,,,N,55.0,NNE,NNE,18.0,27.0,70.7,89.8,,,,,14.3,14.5,No
2012-06-11,SalmonGums,13.5,21.3,3.0,,,NW,61.0,NNW,NW,21.0,30.0,71.6,57.5,,,,,16.8,19.5,Yes
2012-06-12,SalmonGums,5.9,16.2,1.2,,,NW,44.0,NW,NW,18.0,19.0,80.1,66.4,,,,,11.2,15.5,Yes
2012-06-13,SalmonGums,8.5,12.9,10.2,,,W,62.0,WSW,WSW,32.0,27.0,88.6,53.4,,,,,9.7,10.8,Yes
2012-06-14,SalmonGums,5.0,14.4,0.2,,,WNW,33.0,NW,W,14.0,16.0,71.2,39.4,,,,,8.0,13.9,No
2012-06-15,SalmonGums,5.2,15.1,0.2,,,SW,38.0,W,WSW,19.0,19.0,89.6,76.1,,,,,9.7,13.2,No
2012-06-16,SalmonGums,8.1,18.4,0.6,,,WNW,24.0,WNW,NW,15.0,10.0,89.2,50.8,,,,,11.2,17.6,No
2012-06-17,SalmonGums,3.2,19.4,0.0,,,NW,32.0,NNW,NW,15.0,13.0,78.7,40.2,,,,,12.1,18.9,No
2012-06-18,SalmonGums,3.6,21.3,0.2,,,N,29.0,,NNW,0.0,16.0,76.8,29.3,,,,,15.2,21.1,No
2012-06-19,SalmonGums,9.7,21.3,0.0,,,WNW,46.0,N,WNW,19.0,26.0,42.8,67.3,,,,,13.7,17.2,No
2012-06-20,SalmonGums,7.7,14.0,5.8,,,W,34.0,WNW,W,13.0,20.0,91.8,52.0,,,,,9.5,12.9,Yes
2012-06-21,SalmonGums,1.5,13.2,2.4,,,SSW,33.0,WNW,SSW,15.0,13.0,93.0,76.2,,,,,5.5,11.3,Yes
2012-06-22,SalmonGums,5.1,15.4,0.8,,,SSW,29.0,W,SW,13.0,16.0,84.5,50.3,,,,,9.1,14.7,No
2012-06-23,SalmonGums,3.1,17.4,0.0,,,WNW,22.0,WNW,WNW,6.0,7.0,89.3,48.9,,,,,10.3,15.1,No
2012-06-24,SalmonGums,2.4,17.4,0.0,,,N,31.0,N,N,6.0,9.0,81.0,40.0,,,,,12.4,15.2,No
2012-06-25,SalmonGums,-1.5,16.2,0.0,,,NE,29.0,NE,NE,9.0,13.0,75.7,40.3,,,,,9.7,16.0,No
2012-06-26,SalmonGums,7.1,16.8,0.0,,,N,45.0,NNE,N,19.0,19.0,47.5,25.4,,,,,12.4,17.1,No
2012-06-27,SalmonGums,10.7,20.5,0.0,,,WNW,48.0,NNW,WNW,15.0,24.0,52.4,47.2,,,,,13.7,18.6,No
2012-06-28,SalmonGums,5.8,15.4,0.0,,,W,53.0,W,SW,22.0,23.0,70.2,69.4,,,,,10.7,13.1,No
2012-06-29,SalmonGums,5.6,14.9,0.8,,,SW,28.0,W,SW,11.0,7.0,88.2,78.4,,,,,8.4,12.3,No
2012-06-30,SalmonGums,3.2,17.1,1.6,,,NW,18.0,NW,NW,9.0,6.0,93.2,47.8,,,,,8.7,17.6,Yes
2012-07-01,SalmonGums,5.0,18.8,0.0,,,WNW,20.0,NW,WNW,6.0,8.0,73.9,46.5,,,,,11.9,17.4,No
2012-07-02,SalmonGums,1.3,18.7,0.0,,,NW,20.0,NNW,NNW,12.0,7.0,66.0,38.8,,,,,11.5,16.5,No
2012-07-03,SalmonGums,-0.3,18.7,0.0,,,ENE,25.0,NNW,ENE,9.0,11.0,56.8,32.1,,,,,12.5,18.2,No
2012-07-04,SalmonGums,-1.2,18.7,0.0,,,NNW,30.0,NNE,N,6.0,17.0,50.0,28.3,,,,,12.8,17.8,No
2012-07-05,SalmonGums,1.9,19.2,0.0,,,N,39.0,N,NNE,16.0,15.0,49.7,23.5,,,,,13.5,19.2,No
2012-07-06,SalmonGums,6.7,22.0,0.0,,,WNW,32.0,NNW,WNW,18.0,12.0,35.0,13.9,,,,,11.3,20.7,No
2012-07-07,SalmonGums,5.2,19.8,0.0,,,W,31.0,NW,,8.0,,35.4,,,,,,12.3,,No
2012-07-08,SalmonGums,7.9,13.6,0.8,,,SSE,46.0,S,S,12.0,9.0,92.8,90.3,,,,,8.9,10.1,No
2012-07-09,SalmonGums,-1.1,13.1,12.4,,,SE,24.0,W,SSE,5.0,8.0,94.0,70.2,,,,,7.6,12.3,Yes
2012-07-10,SalmonGums,0.8,10.3,0.0,,,N,34.0,NE,N,3.0,21.0,79.1,78.4,,,,,6.4,9.0,No
2012-07-11,SalmonGums,6.9,15.2,4.6,,,S,54.0,SSW,S,13.0,29.0,95.5,89.4,,,,,10.7,12.7,Yes
2012-07-12,SalmonGums,4.2,12.9,0.2,,,WSW,35.0,WSW,SW,10.0,17.0,85.3,75.3,,,,,8.9,12.6,No
2012-07-13,SalmonGums,7.0,13.2,4.6,,,SW,35.0,W,SSW,9.0,13.0,92.3,80.6,,,,,9.1,11.7,Yes
2012-07-14,SalmonGums,2.5,15.8,2.0,,,NW,28.0,W,WNW,11.0,15.0,90.7,55.3,,,,,8.0,16.3,Yes
2012-07-15,SalmonGums,6.0,18.1,0.0,,,NW,31.0,NW,NW,16.0,14.0,75.2,50.6,,,,,9.9,16.5,No
2012-07-16,SalmonGums,5.2,19.0,0.0,,,WNW,47.0,NNW,WNW,20.0,19.0,69.6,45.9,,,,,10.4,17.4,No
2012-07-17,SalmonGums,3.7,14.4,0.4,,,WSW,26.0,WNW,W,12.0,8.0,82.0,50.7,,,,,9.6,14.3,No
2012-07-18,SalmonGums,-1.3,14.2,0.0,,,WSW,16.0,NW,ESE,5.0,3.0,93.5,54.1,,,,,7.8,13.8,No
2012-07-19,SalmonGums,-0.4,16.8,0.2,,,NW,25.0,WNW,WNW,10.0,9.0,72.5,35.3,,,,,8.3,15.0,No
2012-07-20,SalmonGums,-0.7,19.8,0.0,,,WNW,23.0,NW,WNW,7.0,5.0,64.0,31.3,,,,,10.7,20.0,No
2012-07-21,SalmonGums,-2.4,20.0,0.0,,,NNW,29.0,NNE,NNE,6.0,12.0,53.7,18.6,,,,,13.1,18.9,No
2012-07-22,SalmonGums,-0.3,19.4,0.0,,,N,26.0,N,N,14.0,14.0,36.5,32.2,,,,,13.4,16.4,No
2012-07-23,SalmonGums,7.7,19.6,0.0,,,WSW,38.0,NW,SSW,15.0,10.0,41.5,35.7,,,,,13.4,19.9,No
2012-07-24,SalmonGums,5.8,12.7,2.0,,,SSW,50.0,WSW,SSW,17.0,19.0,85.2,69.1,,,,,8.0,9.7,Yes
2012-07-25,SalmonGums,4.9,16.0,1.0,,,SSW,37.0,W,WSW,12.0,18.0,81.3,62.5,,,,,8.0,14.4,No
2012-07-26,SalmonGums,6.7,14.6,2.0,,,SSW,25.0,W,S,13.0,8.0,93.8,57.3,,,,,7.5,14.6,Yes
2012-07-27,SalmonGums,-0.1,16.4,0.2,,,NW,19.0,NW,S,10.0,8.0,80.5,52.7,,,,,9.3,15.9,No
2012-07-28,SalmonGums,-2.4,16.8,0.0,,,E,18.0,NNW,ESE,2.0,9.0,88.7,54.1,,,,,11.9,16.3,No
2012-07-29,SalmonGums,-0.6,17.9,0.2,,,ENE,30.0,NE,E,7.0,11.0,97.4,49.0,,,,,11.5,16.2,No
2012-07-30,SalmonGums,2.9,17.2,0.2,,,N,44.0,NNE,NNE,23.0,19.0,81.9,38.6,,,,,10.9,17.6,No
2012-07-31,SalmonGums,7.5,23.2,0.0,,,WNW,50.0,N,NNW,20.0,17.0,50.1,25.4,,,,,11.6,20.6,No
2012-08-01,SalmonGums,10.5,18.1,1.8,,,W,33.0,WNW,WNW,13.0,20.0,80.4,42.3,,,,,11.6,16.6,Yes
2012-08-02,SalmonGums,3.4,17.7,0.0,,,WNW,37.0,W,NW,7.0,20.0,80.6,39.5,,,,,10.1,16.2,No
2012-08-03,SalmonGums,8.7,18.1,0.0,,,WNW,31.0,WNW,WNW,19.0,22.0,80.4,47.4,,,,,11.2,16.6,No
2012-08-04,SalmonGums,2.4,19.3,0.2,,,W,45.0,NW,WSW,15.0,18.0,75.2,46.2,,,,,12.0,17.2,No
2012-08-05,SalmonGums,1.5,19.2,0.6,,,WNW,30.0,WNW,WNW,9.0,14.0,92.6,36.4,,,,,10.0,18.4,No
2012-08-06,SalmonGums,3.0,20.7,0.0,,,NW,49.0,NNW,NW,13.0,16.0,60.6,29.6,,,,,13.9,19.0,No
2012-08-07,SalmonGums,9.9,17.8,0.4,,,W,48.0,W,WNW,15.0,26.0,80.0,32.7,,,,,11.9,17.4,No
2012-08-08,SalmonGums,1.9,16.1,0.0,,,S,29.0,W,S,8.0,15.0,69.3,45.4,,,,,9.5,14.6,No
2012-08-09,SalmonGums,-2.9,17.3,0.0,,,NE,28.0,NE,N,10.0,8.0,63.9,33.4,,,,,11.7,16.1,No
2012-08-10,SalmonGums,-1.6,20.5,0.0,,,NNE,31.0,NE,NE,13.0,11.0,54.6,24.1,,,,,12.3,20.8,No
2012-08-11,SalmonGums,5.9,26.4,0.0,,,NNE,46.0,NNE,N,21.0,22.0,31.4,20.9,,,,,15.4,25.8,No
2012-08-12,SalmonGums,15.3,27.9,0.0,,,NW,64.0,N,NW,19.0,30.0,29.6,12.2,,,,,17.7,26.2,No
2012-08-13,SalmonGums,7.0,12.6,1.6,,,W,48.0,WSW,SW,26.0,17.0,57.7,40.3,,,,,10.0,12.9,Yes
2012-08-14,SalmonGums,-0.2,18.1,0.0,,,W,43.0,NW,W,15.0,19.0,54.3,39.8,,,,,10.0,15.9,No
2012-08-15,SalmonGums,6.7,18.1,0.4,,,SSW,31.0,WSW,SW,16.0,17.0,70.6,43.0,,,,,10.3,17.5,No
2012-08-16,SalmonGums,3.2,17.7,0.0,,,SW,40.0,W,SW,13.0,21.0,67.6,50.0,,,,,10.5,15.1,No
2012-08-17,SalmonGums,6.9,14.5,0.2,,,NNE,22.0,ENE,NE,9.0,6.0,94.3,61.3,,,,,9.8,14.1,No
2012-08-18,SalmonGums,-2.3,19.5,0.0,,,NNE,34.0,NNE,NNE,18.0,10.0,58.1,32.5,,,,,11.2,18.2,No
2012-08-19,SalmonGums,4.9,25.1,0.0,,,WSW,38.0,NNW,SW,18.0,14.0,40.1,17.0,,,,,14.7,23.2,No
